compensation_id,employee_id,effective_date,monthly_salary_egp,annual_bonus_egp,stock_options
38945,8682,2023-01-06,82619.35,43897.45,497
38946,8682,2024-01-14,80768.4,23934.25,285
38947,8682,2025-10-04,84183.68,32399.2,426
38948,8683,2019-10-13,21873.98,3085.74,0
38949,8683,2020-03-05,21437.08,5204.19,0
38950,8683,2021-10-03,21454.11,11215.56,3
38951,8683,2022-01-09,21577.04,11285.23,0
38952,8683,2023-10-10,22037.83,8316.39,0
38953,8684,2021-10-11,84619.32,27895.29,243
38954,8684,2022-04-16,88375.62,21575.87,191
38955,8684,2023-06-14,89623.68,18700.97,518
38956,8684,2024-01-17,92919.88,28747.35,243
38957,8684,2025-01-23,114054.51,54583.12,492
38958,8685,2019-01-27,11271.96,486.11,0
38959,8685,2020-04-15,11114.43,2390.32,0
38960,8686,2019-10-21,210400.13,49319.73,640
38961,8686,2020-01-18,206603.87,61552.88,443
38962,8686,2021-10-11,204856.55,42838.54,632
38963,8686,2022-03-16,254581.74,63038.22,1000
38964,8686,2023-01-11,266289.4,75755.31,568
38965,8686,2024-06-02,266665.1,145167.18,260
38966,8686,2025-06-16,267237.11,16108.33,652
38967,8687,2023-06-22,86800.21,25838.76,340
38968,8687,2024-10-18,87931.72,27429.84,344
38969,8687,2025-10-21,88810.88,35416.05,211
38970,8688,2020-10-11,19945.2,9755.19,0
38971,8688,2021-06-27,19562.4,0.0,0
38972,8688,2022-03-04,18584.28,3817.63,0
38973,8688,2023-06-17,18708.04,9549.89,0
38974,8688,2024-01-07,18678.67,977.26,10
38975,8688,2025-10-18,18181.32,441.61,0
38976,8689,2021-03-08,9621.71,2420.31,0
38977,8689,2022-01-28,9511.35,431.56,0
38978,8689,2023-06-05,9674.78,5198.23,0
38979,8689,2024-01-12,9824.71,3608.81,0
38980,8690,2023-01-14,43978.37,13928.49,119
38981,8690,2024-06-13,52163.61,25813.27,78
38982,8690,2025-10-09,54521.34,4537.35,299
38983,8691,2021-07-02,46883.86,9366.75,185
38984,8691,2022-07-08,49424.16,1545.19,46
38985,8691,2023-07-20,47869.46,1644.47,93
38986,8691,2024-01-04,49167.05,5834.0,84
38987,8691,2025-01-22,53116.73,26201.11,196
38988,8692,2020-04-11,39123.7,0.0,94
38989,8692,2021-01-18,37365.78,19532.7,111
38990,8693,2021-03-05,10126.83,4006.01,0
38991,8693,2022-07-11,9620.48,3520.55,0
38992,8693,2023-10-06,12082.11,4955.62,0
38993,8693,2024-03-11,13233.0,4018.75,0
38994,8693,2025-10-02,16431.39,6797.42,0
38995,8694,2022-10-21,84920.18,21782.24,407
38996,8694,2023-07-05,91978.24,31822.54,564
38997,8694,2024-04-24,88245.97,31837.46,81
38998,8694,2025-07-08,92010.0,66417.67,477
38999,8695,2023-10-01,169050.71,25762.32,246
39000,8695,2024-04-02,187663.27,111851.02,719
39001,8695,2025-01-03,199884.68,63692.8,1000
39002,8696,2022-07-05,16000.0,8540.92,0
39003,8696,2023-03-18,16190.78,1909.69,0
39004,8696,2024-07-04,16136.8,684.57,0
39005,8697,2023-07-23,10672.23,9821.21,0
39006,8697,2024-10-20,11598.94,4754.36,0
39007,8697,2025-10-01,12635.03,3722.64,0
39008,8698,2019-03-15,43757.06,16627.71,243
39009,8698,2020-10-10,43859.87,23477.07,31
39010,8698,2021-10-04,42990.05,18009.92,160
39011,8698,2022-07-19,45757.93,11216.86,41
39012,8698,2023-06-22,47060.47,16331.75,347
39013,8698,2024-10-24,48893.67,18349.51,259
39014,8698,2025-01-12,48528.58,7205.95,121
39015,8699,2020-03-22,19809.83,3577.14,0
39016,8699,2021-04-01,19261.81,4808.72,0
39017,8699,2022-04-19,18795.17,2563.65,0
39018,8699,2023-10-10,19317.88,8730.51,0
39019,8699,2024-01-01,19680.78,9655.26,0
39020,8699,2025-06-25,19628.14,6247.8,0
39021,8700,2021-03-06,149969.77,14763.23,1000
39022,8700,2022-01-16,170638.15,81933.53,447
39023,8700,2023-06-06,194200.19,29239.34,344
39024,8700,2024-03-28,228859.72,111077.65,629
39025,8700,2025-01-09,245790.71,135054.71,310
39026,8701,2021-06-17,67698.4,0.0,234
39027,8701,2022-10-19,77811.68,23089.04,91
39028,8701,2023-03-11,81577.62,43814.87,175
39029,8701,2024-01-17,101089.26,34036.35,353
39030,8701,2025-03-17,128527.16,40180.48,210
39031,8702,2021-10-01,196317.13,0.0,705
39032,8702,2022-01-15,190945.7,84605.65,747
39033,8702,2023-01-27,198125.7,49064.41,57
39034,8702,2024-06-12,214632.06,96136.11,680
39035,8702,2025-04-08,237527.57,84844.87,308
39036,8703,2020-01-18,77307.79,7092.87,167
39037,8703,2021-03-17,77954.89,15371.53,420
39038,8704,2020-10-27,28500.0,10442.9,261
39039,8704,2021-10-18,30096.76,0.0,145
39040,8704,2022-07-23,31824.08,6814.5,294
39041,8704,2023-01-04,31680.88,5265.54,144
39042,8704,2024-10-11,35274.58,13277.6,45
39043,8704,2025-04-15,34814.57,13532.17,103
39044,8705,2019-01-06,55299.21,30048.08,316
39045,8705,2020-04-07,54372.3,6066.55,75
39046,8705,2021-10-13,55683.56,0.0,311
39047,8705,2022-07-17,57911.81,12332.22,95
39048,8705,2023-04-09,59588.31,13555.96,37
39049,8705,2024-03-23,60677.45,31285.61,86
39050,8705,2025-06-14,64625.81,21625.49,224
39051,8706,2022-10-18,73647.16,942.41,286
39052,8706,2023-04-04,76144.22,3186.75,537
39053,8707,2020-07-16,11741.89,241.2,0
39054,8707,2021-06-09,11187.65,0.0,0
39055,8707,2022-07-20,11091.06,1236.23,0
39056,8707,2023-01-07,11537.58,4582.85,0
39057,8707,2024-04-26,12404.16,5567.22,0
39058,8707,2025-06-05,12060.77,2707.26,0
39059,8708,2021-04-26,9625.05,7695.31,12
39060,8708,2022-01-28,10128.62,4738.23,0
39061,8708,2023-10-08,10201.27,4681.66,0
39062,8708,2024-01-13,10773.34,5730.7,0
39063,8708,2025-01-16,12080.99,5397.2,0
39064,8709,2020-01-22,87272.81,29759.86,163
39065,8709,2021-06-11,87482.72,0.0,365
39066,8709,2022-01-22,91039.89,1666.95,331
39067,8709,2023-01-08,95976.41,3796.67,612
39068,8709,2024-03-15,97897.86,4895.82,199
39069,8709,2025-01-21,97945.8,14645.7,75
39070,8710,2020-03-28,20546.54,0.0,32
39071,8710,2021-10-03,20649.45,0.0,0
39072,8710,2022-01-08,25703.84,9224.32,0
39073,8710,2023-10-03,27027.23,11220.81,0
39074,8710,2024-04-13,26736.48,9807.71,0
39075,8710,2025-06-19,26672.5,2466.77,0
39076,8711,2021-07-01,12042.25,3672.23,0
39077,8711,2022-10-08,12962.44,8170.05,0
39078,8711,2023-01-20,14338.49,8459.14,0
39079,8711,2024-10-21,14577.09,5446.75,0
39080,8711,2025-07-21,17446.9,3773.08,0
39081,8712,2020-01-13,53729.81,0.0,145
39082,8712,2021-10-28,54179.44,5913.55,42
39083,8712,2022-06-15,66358.17,50587.63,123
39084,8712,2023-10-02,71752.94,34508.99,256
39085,8712,2024-10-28,91459.72,32402.9,95
39086,8712,2025-07-07,94133.17,22717.25,68
39087,8713,2020-01-24,52179.81,41656.46,112
39088,8713,2021-10-07,54595.56,47371.47,83
39089,8713,2022-10-13,53095.45,21721.87,67
39090,8713,2023-10-08,63656.78,19984.46,116
39091,8713,2024-10-10,74483.86,48109.43,202
39092,8713,2025-04-12,77725.63,61068.28,65
39093,8714,2023-10-07,68269.5,34721.32,435
39094,8714,2024-07-16,70867.33,16039.18,75
39095,8714,2025-01-04,75719.01,36185.39,418
39096,8715,2022-01-24,45712.86,30893.28,395
39097,8715,2023-07-02,47614.84,4672.64,317
39098,8715,2024-07-22,48574.84,14575.76,400
39099,8715,2025-10-08,50365.61,27004.44,87
39100,8716,2022-10-10,89056.35,8479.42,349
39101,8716,2023-07-14,92448.35,38572.73,319
39102,8716,2024-10-12,101557.12,37846.55,139
39103,8716,2025-10-09,102987.83,29576.09,543
39104,8717,2019-01-02,46287.88,18655.52,34
39105,8717,2020-04-25,47782.32,15222.99,180
39106,8717,2021-03-24,46729.42,0.0,195
39107,8717,2022-06-28,44956.08,4369.47,186
39108,8717,2023-07-18,43489.77,14819.86,375
39109,8717,2024-10-18,45518.23,4821.92,167
39110,8717,2025-10-12,45069.2,20939.1,292
39111,8718,2023-10-26,46266.1,14202.82,19
39112,8718,2024-06-05,49022.71,16720.05,266
39113,8719,2019-06-23,12569.31,1396.17,0
39114,8719,2020-01-01,12482.08,0.0,0
39115,8720,2020-10-12,14542.4,0.0,0
39116,8720,2021-01-22,14496.12,3016.63,0
39117,8720,2022-06-07,14826.75,6507.13,0
39118,8720,2023-03-01,14768.69,4536.49,0
39119,8720,2024-10-19,14072.4,1190.57,0
39120,8720,2025-01-25,15539.55,7270.12,0
39121,8721,2019-10-28,10578.88,684.18,0
39122,8721,2020-04-01,10485.11,0.0,0
39123,8721,2021-10-15,10212.39,1989.33,0
39124,8721,2022-10-04,10778.52,221.92,0
39125,8721,2023-03-10,11494.97,1361.29,0
39126,8721,2024-10-20,12211.42,4310.12,0
39127,8721,2025-03-18,11944.48,488.41,0
39128,8722,2019-07-14,46365.32,13741.55,184
39129,8722,2020-10-03,46609.55,7763.42,74
39130,8722,2021-10-19,46061.24,14302.38,108
39131,8722,2022-01-22,47500.09,20390.3,162
39132,8722,2023-03-23,53529.78,23814.02,144
39133,8722,2024-10-25,53809.99,2266.17,46
39134,8722,2025-03-15,55467.58,2999.8,46
39135,8723,2024-06-15,87250.45,12144.61,233
39136,8723,2025-01-16,99573.88,66754.86,194
39137,8724,2023-10-19,43756.31,15507.27,209
39138,8724,2024-06-15,44598.82,13346.44,218
39139,8724,2025-03-09,44589.47,2287.32,14
39140,8725,2021-01-01,167769.93,105432.29,890
39141,8725,2022-01-28,180040.81,85827.31,349
39142,8725,2023-10-01,179848.22,29468.68,839
39143,8725,2024-03-13,184134.64,90132.37,428
39144,8725,2025-03-07,222802.45,25056.85,326
39145,8726,2019-10-17,80425.29,11397.19,570
39146,8726,2020-04-26,80370.12,0.0,474
39147,8726,2021-10-18,80324.86,0.0,562
39148,8726,2022-01-21,76308.61,41546.91,732
39149,8726,2023-04-25,80642.08,35467.08,229
39150,8726,2024-07-25,89370.5,40761.32,97
39151,8726,2025-06-24,96628.48,16079.61,255
39152,8727,2020-06-16,35846.97,0.0,303
39153,8727,2021-10-19,35480.51,2620.23,147
39154,8727,2022-01-26,33706.48,6813.95,45
39155,8727,2023-03-16,33350.34,6959.89,23
39156,8727,2024-10-24,39310.64,4546.37,363
39157,8727,2025-07-28,42346.44,10839.08,344
39158,8728,2020-04-17,46647.91,23960.72,154
39159,8728,2021-10-13,48856.44,18691.98,8
39160,8728,2022-01-17,50949.64,20996.34,86
39161,8728,2023-10-04,52090.37,17847.53,362
39162,8728,2024-06-16,52544.38,5329.3,447
39163,8728,2025-07-12,56711.46,9570.92,133
39164,8729,2022-01-18,12624.09,1923.88,0
39165,8729,2023-10-06,13362.99,3089.91,47
39166,8729,2024-01-09,14337.41,5391.11,0
39167,8729,2025-10-06,14920.72,4644.46,31
39168,8730,2020-04-24,21745.17,0.0,0
39169,8730,2021-10-23,21921.68,6872.28,0
39170,8730,2022-04-10,22112.38,4343.67,0
39171,8730,2023-01-05,21398.74,9882.77,0
39172,8730,2024-01-26,22210.47,549.7,0
39173,8730,2025-01-06,22939.27,1214.15,0
39174,8731,2020-03-14,12220.0,0.0,0
39175,8731,2021-10-15,12836.77,7678.28,0
39176,8731,2022-10-18,14019.24,11545.16,0
39177,8731,2023-10-01,14499.35,7964.99,0
39178,8731,2024-10-25,15062.85,4800.72,0
39179,8731,2025-10-25,16586.92,11522.82,0
39180,8732,2020-01-25,12644.59,0.0,0
39181,8732,2021-10-01,12491.01,1508.16,0
39182,8732,2022-10-19,12100.85,3504.75,0
39183,8732,2023-01-07,12940.75,1048.09,0
39184,8732,2024-01-04,12960.8,6299.6,0
39185,8732,2025-04-10,13382.56,1506.2,0
39186,8733,2020-01-28,19888.99,13448.67,0
39187,8733,2021-01-02,19478.4,10262.28,0
39188,8733,2022-10-07,20888.14,2224.97,0
39189,8733,2023-04-27,20001.79,4149.3,0
39190,8733,2024-04-26,22025.69,4292.4,0
39191,8733,2025-10-15,23594.78,9895.54,0
39192,8734,2022-07-19,36553.07,17120.37,161
39193,8734,2023-10-13,39067.75,4548.8,446
39194,8734,2024-10-18,41794.71,7725.78,234
39195,8734,2025-03-24,49767.64,7896.57,318
39196,8735,2019-10-10,29460.6,15182.17,199
39197,8735,2020-10-21,29816.16,9364.65,137
39198,8735,2021-10-25,29582.66,0.0,42
39199,8735,2022-04-06,31624.82,11102.81,37
39200,8735,2023-04-24,34533.42,17736.37,137
39201,8735,2024-07-06,34424.05,11242.68,160
39202,8735,2025-01-12,37203.3,15604.42,333
39203,8736,2020-10-15,52099.5,8031.53,31
39204,8736,2021-06-05,53772.76,0.0,45
39205,8736,2022-03-14,57827.76,24016.23,64
39206,8736,2023-01-13,60601.77,8095.81,123
39207,8736,2024-01-01,61352.72,7964.37,222
39208,8736,2025-10-01,68266.89,9802.31,95
39209,8737,2019-03-24,17305.33,6435.75,0
39210,8737,2020-10-25,17132.36,7479.3,0
39211,8737,2021-01-20,17030.69,8041.36,0
39212,8737,2022-01-19,17564.19,4338.62,0
39213,8737,2023-10-15,17650.9,7892.24,0
39214,8737,2024-10-13,17983.01,1799.2,0
39215,8737,2025-06-05,19007.74,6420.19,0
39216,8738,2021-01-26,72442.96,29453.6,347
39217,8738,2022-10-07,73082.98,14782.6,84
39218,8738,2023-04-20,79343.3,21734.11,187
39219,8738,2024-01-07,81787.31,10219.64,181
39220,8738,2025-03-09,88471.91,35077.91,220
39221,8739,2020-01-19,76563.45,35326.87,77
39222,8739,2021-03-05,77307.44,0.0,465
39223,8739,2022-07-25,79586.71,34276.0,264
39224,8739,2023-06-28,83131.21,24234.91,194
39225,8739,2024-07-09,87183.52,16817.41,92
39226,8739,2025-04-06,96682.96,71313.57,606
39227,8740,2022-10-22,187821.79,69984.36,289
39228,8740,2023-10-01,195551.96,33733.34,398
39229,8741,2019-07-11,20419.4,10118.5,0
39230,8741,2020-04-04,21189.11,0.0,0
39231,8741,2021-10-28,22269.22,6474.31,0
39232,8741,2022-01-13,22190.33,6722.32,0
39233,8741,2023-01-28,22007.25,9463.74,0
39234,8741,2024-01-15,23298.86,8151.61,0
39235,8741,2025-10-02,23321.74,11916.7,0
39236,8742,2024-07-18,37969.17,13903.96,159
39237,8742,2025-01-02,40508.66,16872.61,160
39238,8743,2022-10-06,12385.32,4301.14,0
39239,8743,2023-07-14,12489.75,5338.71,0
39240,8743,2024-06-05,12820.09,1033.11,0
39241,8743,2025-07-24,12714.63,1678.83,0
39242,8744,2019-04-05,11469.05,6901.35,0
39243,8744,2020-07-18,12023.41,9272.76,0
39244,8744,2021-01-09,12127.38,0.0,0
39245,8744,2022-01-28,14661.61,10201.49,0
39246,8744,2023-10-04,15715.91,10803.46,0
39247,8744,2024-10-07,16931.51,8776.56,0
39248,8744,2025-01-15,18967.35,6506.53,0
39249,8745,2022-04-02,41270.7,7756.08,78
39250,8745,2023-01-03,43886.07,8382.04,115
39251,8745,2024-07-07,44423.55,21806.49,61
39252,8745,2025-07-21,45979.77,9420.36,125
39253,8746,2022-07-16,44311.47,3469.58,398
39254,8746,2023-10-23,44816.77,2582.12,268
39255,8746,2024-07-11,44277.27,1214.65,218
39256,8746,2025-01-15,42700.6,1870.32,104
39257,8747,2023-10-17,11479.37,8504.89,0
39258,8747,2024-06-17,12286.94,1458.98,0
39259,8747,2025-10-01,12876.14,9719.96,0
39260,8748,2022-10-16,20126.93,3850.55,0
39261,8748,2023-01-16,21673.53,5587.88,0
39262,8748,2024-01-22,23771.79,12106.55,18
39263,8748,2025-04-03,24415.15,5746.29,0
39264,8749,2023-10-08,22613.47,17212.68,0
39265,8749,2024-06-25,27152.96,13994.15,0
39266,8749,2025-10-21,27440.96,9537.7,0
39267,8750,2020-01-20,12890.35,0.0,0
39268,8750,2021-06-25,12960.97,0.0,0
39269,8750,2022-03-26,12553.12,1741.1,0
39270,8750,2023-06-04,11925.46,6485.79,0
39271,8751,2020-03-27,10944.47,0.0,0
39272,8751,2021-10-26,10832.18,4778.74,0
39273,8751,2022-01-16,11401.07,1026.85,0
39274,8751,2023-07-09,11586.96,5710.1,0
39275,8751,2024-01-21,13016.11,1791.4,0
39276,8751,2025-07-25,13623.07,5651.75,0
39277,8752,2020-10-25,181518.47,70927.91,414
39278,8752,2021-04-24,177843.44,30125.52,239
39279,8752,2022-06-09,177884.95,65225.83,282
39280,8752,2023-01-11,181258.61,21458.13,554
39281,8752,2024-06-18,185020.92,88777.55,408
39282,8752,2025-01-05,187647.32,95759.36,714
39283,8753,2019-10-07,20509.52,2228.65,0
39284,8753,2020-01-10,20169.45,0.0,0
39285,8753,2021-01-14,19821.3,3568.63,0
39286,8753,2022-10-28,19837.54,5646.96,48
39287,8753,2023-01-02,22963.18,8568.92,0
39288,8753,2024-10-22,24322.58,12252.67,0
39289,8753,2025-01-05,26001.6,3395.84,0
39290,8754,2021-06-06,21482.01,4139.03,0
39291,8754,2022-10-25,20888.66,1871.88,0
39292,8754,2023-06-28,21574.71,9365.82,35
39293,8754,2024-01-08,22912.4,4467.78,0
39294,8754,2025-07-04,23720.48,3481.65,0
39295,8755,2023-10-19,18807.21,8645.14,47
39296,8755,2024-01-14,19597.54,1783.87,0
39297,8755,2025-01-21,19582.7,4089.56,33
39298,8756,2020-10-16,11024.41,0.0,0
39299,8756,2021-03-26,11188.23,5021.55,0
39300,8756,2022-01-16,12271.92,6322.31,0
39301,8756,2023-10-25,13039.09,2162.57,0
39302,8756,2024-04-20,14267.2,6996.2,0
39303,8756,2025-06-07,16290.96,12155.83,0
39304,8757,2019-03-27,74570.34,13038.72,459
39305,8757,2020-03-06,74683.05,0.0,697
39306,8757,2021-04-07,74817.84,35221.64,423
39307,8757,2022-03-01,75908.02,34600.8,437
39308,8757,2023-04-02,77978.28,30753.1,77
39309,8757,2024-03-23,81332.84,13227.05,547
39310,8757,2025-10-26,87398.8,24052.62,801
39311,8758,2023-06-20,40875.78,15186.97,287
39312,8758,2024-03-27,45044.64,24783.02,110
39313,8758,2025-07-22,47524.71,7535.21,117
39314,8759,2021-10-14,37492.1,4602.97,60
39315,8759,2022-10-15,37194.25,13964.86,242
39316,8759,2023-07-09,37545.76,14118.11,72
39317,8759,2024-03-16,37778.03,5263.58,80
39318,8759,2025-10-05,39978.24,5180.71,86
39319,8760,2019-07-24,38580.35,1029.48,263
39320,8760,2020-10-27,38652.18,5501.81,104
39321,8760,2021-06-04,38562.95,10780.41,430
39322,8760,2022-04-28,40208.44,3464.54,188
39323,8760,2023-10-12,42257.04,16590.52,63
39324,8760,2024-10-14,273112.68,5973.33,153
39325,8760,2025-07-18,46873.83,10986.91,121
39326,8761,2020-03-25,44500.12,0.0,301
39327,8761,2021-07-18,44765.54,16002.86,301
39328,8761,2022-01-14,49264.03,7746.03,50
39329,8761,2023-10-26,52195.25,12894.65,112
39330,8761,2024-01-03,59791.99,42316.13,50
39331,8761,2025-04-06,65833.74,14089.84,124
39332,8762,2020-01-26,23603.54,0.0,0
39333,8762,2021-10-08,23224.41,7708.52,40
39334,8762,2022-01-27,24192.37,1795.1,35
39335,8762,2023-01-07,24240.44,1916.49,0
39336,8762,2024-06-28,24234.17,1997.34,0
39337,8762,2025-10-25,24747.39,852.57,0
39338,8763,2020-07-11,12892.84,0.0,0
39339,8763,2021-10-02,12858.26,1084.3,43
39340,8763,2022-03-25,12539.94,3450.79,0
39341,8763,2023-07-13,12161.18,2471.41,46
39342,8763,2024-01-03,11972.56,853.63,0
39343,8763,2025-01-24,11373.93,554.5,0
39344,8764,2022-01-26,11440.66,6534.63,43
39345,8764,2023-01-06,11923.74,4813.12,0
39346,8764,2024-01-13,15262.39,4922.25,0
39347,8764,2025-03-27,17219.73,5800.47,0
39348,8765,2024-01-21,11919.83,-5009.53,0
39349,8765,2025-01-15,13363.6,8911.15,0
39350,8766,2021-06-06,12747.58,1829.08,0
39351,8766,2022-04-23,13437.82,5098.17,0
39352,8766,2023-06-03,13374.26,3777.23,0
39353,8766,2024-01-26,13619.2,3971.42,0
39354,8766,2025-10-12,13642.69,5275.89,0
39355,8767,2024-07-22,16820.07,3581.51,0
39356,8767,2025-01-09,16941.02,4848.06,0
39357,8768,2024-10-11,51559.17,7281.72,156
39358,8768,2025-01-15,50719.26,2930.27,876
39359,8769,2021-06-20,12489.83,265.58,0
39360,8769,2022-01-22,13079.61,3374.77,0
39361,8769,2023-01-16,14526.52,1884.91,0
39362,8769,2024-06-10,14744.15,880.36,0
39363,8769,2025-06-09,14474.69,2274.65,0
39364,8770,2020-04-19,9722.48,1153.34,0
39365,8770,2021-10-27,10175.84,0.0,0
39366,8770,2022-01-20,12407.67,4903.0,0
39367,8770,2023-10-22,13578.12,2357.12,0
39368,8770,2024-01-14,14587.75,9687.43,0
39369,8770,2025-10-07,15979.71,5494.47,0
39370,8771,2021-01-21,32160.26,3790.35,34
39371,8771,2022-01-09,33592.3,29278.88,54
39372,8771,2023-01-22,36321.74,8087.14,140
39373,8771,2024-04-19,37754.98,9444.05,73
39374,8771,2025-01-19,38825.3,5876.46,140
39375,8772,2021-01-06,12422.01,3375.64,0
39376,8772,2022-01-16,12246.13,3646.93,0
39377,8772,2023-10-02,13021.87,5319.82,0
39378,8772,2024-07-15,13443.65,1708.37,0
39379,8772,2025-01-26,13940.69,5942.37,0
39380,8773,2019-10-06,78241.01,17348.07,546
39381,8773,2020-10-07,78445.38,38087.4,324
39382,8773,2021-04-14,77379.91,11912.98,581
39383,8773,2022-01-27,79411.88,38248.75,361
39384,8773,2023-01-18,83225.9,33640.58,272
39385,8773,2024-10-26,86929.47,37191.26,178
39386,8773,2025-03-11,94789.16,30452.48,212
39387,8774,2021-04-27,8700.0,3766.29,0
39388,8774,2022-10-24,9263.59,1305.73,0
39389,8774,2023-01-03,9713.64,2505.07,0
39390,8774,2024-07-18,10427.43,2001.37,0
39391,8775,2024-10-08,38850.64,11117.1,122
39392,8775,2025-01-06,41607.32,14171.6,185
39393,8776,2020-10-04,10840.04,0.0,25
39394,8776,2021-03-16,10793.34,0.0,0
39395,8776,2022-06-28,10478.01,973.97,0
39396,8776,2023-10-22,10233.91,498.74,0
39397,8776,2024-01-06,9722.21,1903.2,0
39398,8776,2025-06-15,10077.03,1204.48,0
39399,8777,2024-01-02,45986.61,24274.85,32
39400,8777,2025-04-01,46647.44,15772.14,254
39401,8778,2019-03-07,12128.66,1977.26,0
39402,8778,2020-03-23,12204.13,0.0,0
39403,8778,2021-01-17,12280.91,2290.38,0
39404,8778,2022-01-15,12227.19,2572.63,0
39405,8778,2023-06-09,12996.03,4677.96,0
39406,8778,2024-07-13,14120.4,2459.84,0
39407,8778,2025-04-01,14519.44,7252.97,0
39408,8779,2023-10-26,68282.61,33178.35,508
39409,8779,2024-10-17,71682.34,12737.12,290
39410,8779,2025-04-12,77146.19,23439.89,228
39411,8780,2023-06-14,50884.31,17800.27,133
39412,8780,2024-01-17,55697.63,14070.65,549
39413,8780,2025-06-28,60428.62,20269.57,69
39414,8781,2023-07-22,22881.37,5511.63,0
39415,8781,2024-07-13,24771.5,10997.43,0
39416,8781,2025-07-08,25853.03,20761.8,0
39417,8782,2019-10-18,12132.02,6193.04,0
39418,8782,2020-10-02,11767.72,2405.92,0
39419,8782,2021-07-19,11615.05,3071.99,0
39420,8782,2022-10-01,11754.58,3605.48,0
39421,8782,2023-01-20,11938.68,1857.82,0
39422,8782,2024-06-09,12828.31,542.94,0
39423,8782,2025-01-11,13017.46,1882.01,0
39424,8783,2021-06-25,50497.09,8781.8,334
39425,8783,2022-06-22,52641.57,21961.78,229
39426,8783,2023-07-06,55337.86,29391.31,146
39427,8783,2024-04-08,67173.75,11578.15,185
39428,8783,2025-10-07,73735.41,54359.49,61
39429,8784,2020-03-03,12580.59,8735.35,0
39430,8784,2021-06-06,15515.67,0.0,27
39431,8784,2022-07-22,18219.98,6281.11,0
39432,8784,2023-10-23,19472.05,5748.59,0
39433,8784,2024-10-12,21245.08,10008.61,0
39434,8784,2025-01-22,25814.65,15709.03,7
39435,8785,2024-01-11,78646.74,6795.49,869
39436,8785,2025-01-21,81800.91,46705.37,746
39437,8786,2021-10-20,10448.66,0.0,0
39438,8786,2022-07-26,10751.08,4682.29,0
39439,8786,2023-01-03,11366.09,6244.24,0
39440,8787,2024-03-11,19045.24,4911.03,0
39441,8787,2025-01-14,20411.32,5762.4,0
39442,8788,2021-01-06,17890.22,6637.63,0
39443,8788,2022-07-10,18675.73,8837.39,0
39444,8788,2023-01-18,19128.51,4038.17,0
39445,8788,2024-04-07,20664.11,10852.54,0
39446,8789,2020-01-07,19560.64,0.0,0
39447,8789,2021-10-02,19464.81,7939.48,0
39448,8789,2022-06-16,19754.89,10317.07,0
39449,8789,2023-07-14,22030.39,8390.5,0
39450,8789,2024-10-07,22428.79,13683.41,0
39451,8789,2025-10-13,23817.43,3311.89,0
39452,8790,2020-07-04,20536.0,6674.74,0
39453,8790,2021-01-27,20273.52,10219.22,0
39454,8790,2022-10-04,21094.14,6988.18,0
39455,8790,2023-03-25,24564.08,932.46,0
39456,8790,2024-01-04,25719.18,7855.59,16
39457,8790,2025-06-06,24966.41,6353.81,0
39458,8791,2020-10-10,12372.37,3215.14,0
39459,8791,2021-10-25,12338.83,0.0,0
39460,8791,2022-06-26,12934.3,2889.84,0
39461,8791,2023-03-15,13645.42,11746.23,0
39462,8791,2024-10-04,13791.73,7628.81,0
39463,8791,2025-03-19,15526.04,14107.8,0
39464,8792,2023-01-10,23241.09,3976.82,0
39465,8792,2024-07-26,23056.89,2861.14,0
39466,8792,2025-10-11,23488.49,8776.69,0
39467,8793,2020-06-21,82500.32,29350.31,293
39468,8793,2021-06-23,84819.04,0.0,206
39469,8793,2022-04-07,90792.17,32849.71,381
39470,8793,2023-01-23,97729.8,72790.45,264
39471,8793,2024-01-03,104388.44,59653.38,126
39472,8793,2025-01-27,125837.19,86250.65,539
39473,8794,2021-01-07,8834.57,0.0,0
39474,8794,2022-07-19,9142.75,1476.96,0
39475,8794,2023-01-25,9564.09,4199.88,0
39476,8794,2024-01-26,11256.62,4487.1,26
39477,8794,2025-06-01,11674.85,5166.37,0
39478,8795,2020-04-18,21318.16,10125.4,0
39479,8795,2021-01-14,20986.68,1041.17,46
39480,8795,2022-10-26,21307.37,4152.3,0
39481,8795,2023-06-25,21417.67,2489.02,0
39482,8795,2024-07-04,21770.05,7533.26,0
39483,8795,2025-10-10,21325.47,9857.43,0
39484,8796,2021-10-14,49462.51,8357.3,24
39485,8796,2022-10-02,52312.7,10421.87,109
39486,8796,2023-04-02,53908.44,23233.45,318
39487,8796,2024-06-07,63675.82,13926.01,196
39488,8796,2025-01-15,68575.24,19753.12,19
39489,8797,2021-03-15,10909.67,0.0,0
39490,8797,2022-01-06,11488.56,3508.83,15
39491,8797,2023-10-24,12967.25,7056.66,0
39492,8797,2024-06-01,14107.73,5746.45,0
39493,8797,2025-03-06,13724.8,6623.8,0
39494,8798,2022-01-12,45933.31,25758.55,14
39495,8799,2021-10-07,12808.93,3342.33,0
39496,8799,2022-10-14,12712.85,2293.34,0
39497,8799,2023-07-17,15088.6,8710.81,0
39498,8799,2024-07-04,16368.34,12549.6,20
39499,8799,2025-10-21,18697.12,9857.99,0
39500,8800,2023-01-02,80563.97,40229.85,668
39501,8800,2024-10-27,89086.03,31986.44,180
39502,8800,2025-04-06,91088.16,13082.38,690
39503,8801,2023-01-09,209553.89,148731.66,359
39504,8801,2024-01-14,233810.16,35506.18,242
